trialN	eyeLXraw	eyeLYraw	eyeLZraw	eyeRXraw	eyeRYraw	eyeRZraw	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	fingerAtStart	isStimulusDrawn	graspPhase
23	-30.5	0	0	30.5	0	0	21.500476	-63.453696	-491.75935	6.935768	-56.822316	-419.048665	0	1	1
23	-30.5	0	0	30.5	0	0	22.492387	-63.527479	-491.265374	7.672523	-57.001616	-418.84096	0	1	1
23	-30.5	0	0	30.5	0	0	23.222045	-63.355968	-491.108884	8.53271	-56.982551	-418.699848	0	1	1
23	-30.5	0	0	30.5	0	0	23.823176	-63.765132	-491.14155	9.240968	-56.727645	-418.575796	0	1	1
23	-30.5	0	0	30.5	0	0	24.252814	-64.201793	-491.20219	10.078163	-56.917754	-418.486393	0	1	1
23	-30.5	0	0	30.5	0	0	24.783665	-64.594931	-490.965612	10.629853	-57.579719	-418.264387	0	1	1
23	-30.5	0	0	30.5	0	0	25.820317	-64.806494	-490.206938	11.160327	-58.201436	-418.013191	0	1	1
23	-30.5	0	0	30.5	0	0	26.674644	-65.087888	-489.577003	11.814952	-58.122884	-417.780465	0	1	1
23	-30.5	0	0	30.5	0	0	26.801681	-65.024218	-489.439134	12.520435	-58.291335	-417.543932	0	1	1
23	-30.5	0	0	30.5	0	0	27.422203	-65.149529	-488.491467	13.40745	-58.771607	-417.201273	0	1	1
23	-30.5	0	0	30.5	0	0	27.676514	-64.8502	-487.74369	14.078754	-59.042498	-416.767196	0	1	1
23	-30.5	0	0	30.5	0	0	28.24334	-65.087941	-486.321458	14.947137	-59.306338	-416.279719	0	1	1
23	-30.5	0	0	30.5	0	0	28.577581	-65.24619	-484.974057	15.711536	-59.621007	-415.811722	0	1	1
23	-30.5	0	0	30.5	0	0	28.870385	-64.831682	-482.791636	16.873974	-60.068435	-415.504349	0	1	1
23	-30.5	0	0	30.5	0	0	29.362565	-64.98291	-480.46479	17.998363	-60.047567	-415.205361	0	1	1
23	-30.5	0	0	30.5	0	0	29.710434	-64.399433	-477.649514	19.285219	-60.281327	-414.98575	0	1	1
23	-30.5	0	0	30.5	0	0	30.32446	-64.444967	-474.486909	20.829233	-60.517596	-415.007303	0	1	1
23	-30.5	0	0	30.5	0	0	31.151067	-64.459025	-471.009731	22.695184	-60.734006	-415.22317	0	1	1
23	-30.5	0	0	30.5	0	0	31.899582	-64.288489	-467.186297	24.729629	-61.801798	-415.636369	0	1	1
23	-30.5	0	0	30.5	0	0	32.405416	-64.544513	-463.343606	26.868271	-63.2023	-416.133737	0	0	0
23	-30.5	0	0	30.5	0	0	33.38038	-64.386669	-458.752795	29.114809	-64.015918	-416.811742	0	0	0
23	-30.5	0	0	30.5	0	0	34.912061	-64.486292	-453.557389	31.884681	-64.406248	-417.447148	0	0	0
23	-30.5	0	0	30.5	0	0	37.070898	-64.917026	-448.254865	35.070274	-65.328729	-417.856798	0	0	0
23	-30.5	0	0	30.5	0	0	39.567711	-64.759892	-442.272477	39.105403	-65.843911	-417.809365	0	0	0
23	-30.5	0	0	30.5	0	0	42.331701	-64.953806	-436.292679	42.511053	-66.083238	-417.378688	0	0	0
23	-30.5	0	0	30.5	0	0	45.118512	-65.695485	-430.659849	46.23299	-65.273717	-416.222802	0	0	0
23	-30.5	0	0	30.5	0	0	48.039089	-66.131825	-425.028194	49.75056	-65.964277	-414.572056	0	0	0
23	-30.5	0	0	30.5	0	0	50.552193	-67.021343	-419.751694	53.952336	-66.532316	-412.258096	0	0	0
23	-30.5	0	0	30.5	0	0	54.211653	-66.929894	-413.650915	57.505529	-66.969489	-409.629062	0	0	0
23	-30.5	0	0	30.5	0	0	58.612444	-67.328636	-407.574353	60.581985	-67.263172	-406.490903	0	0	0
23	-30.5	0	0	30.5	0	0	61.78782	-67.204218	-402.775248	64.631957	-68.194005	-402.378241	0	0	0
23	-30.5	0	0	30.5	0	0	63.936848	-69.332078	-399.383619	67.505794	-67.360602	-397.896813	0	0	0
23	-30.5	0	0	30.5	0	0	66.936538	-70.44203	-394.569001	70.558401	-67.818755	-392.898166	0	0	0
23	-30.5	0	0	30.5	0	0	70.994252	-70.026051	-387.88052	73.669816	-69.86129	-387.365737	0	0	0
23	-30.5	0	0	30.5	0	0	74.363474	-70.824697	-381.41848	76.76385	-71.576841	-381.27522	0	0	0
23	-30.5	0	0	30.5	0	0	76.857768	-73.002586	-375.269597	80.113365	-71.72213	-374.492933	0	0	0
23	-30.5	0	0	30.5	0	0	80.257297	-74.381282	-368.056674	83.703951	-72.55234	-367.290994	0	0	0
23	-30.5	0	0	30.5	0	0	83.889238	-76.397293	-360.725016	87.096241	-74.982539	-359.955631	0	0	0
23	-30.5	0	0	30.5	0	0	87.545267	-78.595162	-353.178434	90.37994	-77.344037	-352.473868	0	0	0
23	-30.5	0	0	30.5	0	0	90.68084	-80.980383	-345.286798	93.59607	-78.934319	-344.77397	0	0	0
23	-30.5	0	0	30.5	0	0	93.558661	-84.774951	-337.53691	96.266428	-83.018028	-337.081559	0	0	0
23	-30.5	0	0	30.5	0	0	96.338007	-88.356514	-329.044203	98.701959	-86.858978	-329.05762	0	0	0
23	-30.5	0	0	30.5	0	0	98.346747	-93.519192	-321.085745	100.846664	-91.954247	-320.729029	0	0	0
23	-30.5	0	0	30.5	0	0	100.548197	-98.862881	-312.781038	103.374903	-96.214146	-311.896215	0	0	0
23	-30.5	0	0	30.5	0	0	103.493201	-102.980201	-303.526734	106.348626	-100.156556	-302.798143	0	0	0
23	-30.5	0	0	30.5	0	0	106.922574	-106.157918	-293.918767	109.220053	-104.026104	-293.843702	0	0	0
23	-30.5	0	0	30.5	0	0	109.649939	-111.519621	-285.630511	112.017818	-108.471444	-285.167884	0	0	0
23	-30.5	0	0	30.5	0	0	112.66569	-115.73321	-276.918296	115.101506	-113.449511	-276.697288	0	0	0
23	-30.5	0	0	30.5	0	0	116.152492	-119.486292	-268.22715	118.518818	-118.022143	-268.285689	0	0	0
23	-30.5	0	0	30.5	0	0	119.459276	-122.896224	-259.412828	121.648955	-121.716722	-259.872498	0	0	0
23	-30.5	0	0	30.5	0	0	122.277262	-128.453756	-251.658472	124.720954	-125.579025	-251.469806	0	0	0
23	-30.5	0	0	30.5	0	0	125.530283	-132.955772	-243.445336	127.838026	-129.900294	-243.081272	0	0	0
23	-30.5	0	0	30.5	0	0	129.115228	-135.164101	-234.46747	131.284639	-133.536486	-234.706337	0	0	0
23	-30.5	0	0	30.5	0	0	132.502753	-138.400175	-226.20645	134.922968	-136.692631	-226.5665	0	0	0
23	-30.5	0	0	30.5	0	0	136.064062	-142.426951	-218.730887	138.825526	-139.247321	-218.63681	0	0	0
23	-30.5	0	0	30.5	0	0	140.500741	-144.542886	-210.879544	142.277901	-142.22108	-211.005107	0	0	0
23	-30.5	0	0	30.5	0	0	143.626381	-147.366821	-203.314608	146.290565	-144.582147	-203.493531	0	0	0
23	-30.5	0	0	30.5	0	0	147.890913	-149.61364	-195.906011	150.32883	-147.134204	-196.079032	0	0	0
23	-30.5	0	0	30.5	0	0	151.485105	-152.631314	-188.775733	153.978225	-149.681754	-188.810167	0	0	0
23	-30.5	0	0	30.5	0	0	154.939654	-155.625334	-181.781142	157.9639	-152.066757	-181.693427	0	0	0
23	-30.5	0	0	30.5	0	0	159.028879	-157.995874	-174.833002	162.240597	-154.556565	-174.80686	0	0	0
23	-30.5	0	0	30.5	0	0	163.63651	-159.919745	-168.010894	166.191294	-157.450827	-168.129573	0	0	0
23	-30.5	0	0	30.5	0	0	168.006417	-161.968462	-161.513761	170.516735	-159.683762	-161.745128	0	0	0
23	-30.5	0	0	30.5	0	0	172.217729	-164.553514	-155.343251	174.559282	-161.993236	-155.594004	0	0	0
23	-30.5	0	0	30.5	0	0	176.186738	-167.882891	-149.58475	178.430308	-164.751434	-149.642989	0	0	0
23	-30.5	0	0	30.5	0	0	180.039656	-170.953973	-143.907839	182.522834	-167.760664	-143.92726	0	0	0
23	-30.5	0	0	30.5	0	0	184.508741	-172.92102	-138.075547	186.651954	-171.001082	-138.541507	0	0	0
23	-30.5	0	0	30.5	0	0	188.308137	-177.718794	-133.386251	190.844365	-174.599128	-133.494025	0	0	0
23	-30.5	0	0	30.5	0	0	191.916185	-182.508263	-128.877285	194.791174	-178.816118	-128.773301	0	0	0
23	-30.5	0	0	30.5	0	0	195.692123	-186.762556	-124.334079	198.763811	-183.637316	-124.352064	0	0	0
23	-30.5	0	0	30.5	0	0	199.680037	-191.412332	-120.080904	202.885637	-187.845325	-120.188982	0	0	0
23	-30.5	0	0	30.5	0	0	203.944799	-195.584859	-115.725309	206.751548	-193.376326	-115.963378	0	0	0
23	-30.5	0	0	30.5	0	0	207.963559	-200.59756	-111.524709	210.250685	-198.770622	-111.847769	0	0	0
23	-30.5	0	0	30.5	0	0	211.161149	-207.371943	-107.78963	213.762167	-204.694103	-107.694656	0	0	0
23	-30.5	0	0	30.5	0	0	214.773712	-212.772348	-103.650952	217.228476	-210.231303	-103.663806	0	0	0
23	-30.5	0	0	30.5	0	0	218.371714	-218.119018	-99.700911	220.503826	-215.885024	-99.684798	0	0	0
23	-30.5	0	0	30.5	0	0	221.525877	-223.731902	-95.80997	223.827509	-221.887226	-95.643883	0	0	0
23	-30.5	0	0	30.5	0	0	224.622662	-228.678964	-91.62338	227.134502	-227.171269	-91.601613	0	0	0
23	-30.5	0	0	30.5	0	0	227.526789	-234.330957	-87.642259	230.523304	-231.998825	-87.42905	0	0	0
23	-30.5	0	0	30.5	0	0	230.453704	-239.730505	-83.528962	233.215563	-236.488505	-83.261404	0	0	0
23	-30.5	0	0	30.5	0	0	233.232376	-244.015251	-78.982243	236.07252	-241.496129	-78.691493	0	0	0
23	-30.5	0	0	30.5	0	0	235.527797	-248.108403	-74.405687	238.469106	-246.023242	-74.228186	0	0	0
23	-30.5	0	0	30.5	0	0	238.011763	-252.703052	-70.089833	240.738895	-250.046537	-69.881256	0	0	0
23	-30.5	0	0	30.5	0	0	240.550448	-256.760919	-65.871774	243.282976	-254.319552	-65.547776	0	0	0
23	-30.5	0	0	30.5	0	0	243.366319	-260.715904	-61.80323	246.101839	-258.847037	-61.309452	0	0	0
23	-30.5	0	0	30.5	0	0	245.649412	-264.975956	-58.102862	248.484262	-263.15952	-57.439794	0	0	0
23	-30.5	0	0	30.5	0	0	248.371624	-268.972055	-54.53228	251.203542	-266.866492	-53.767346	0	0	0
23	-30.5	0	0	30.5	0	0	251.372748	-272.072115	-50.9048	253.999957	-270.57362	-50.163525	0	0	0
23	-30.5	0	0	30.5	0	0	254.529616	-274.410655	-47.291584	257.040009	-273.016539	-46.744097	0	0	0
23	-30.5	0	0	30.5	0	0	257.428355	-276.752401	-43.865725	260.084842	-274.710584	-43.468196	0	0	0
23	-30.5	0	0	30.5	0	0	259.670308	-279.837261	-40.882182	262.335837	-277.779243	-40.282392	0	0	0
24	-30.5	0	0	30.5	0	0	262.418591	-282.284342	-37.873597	265.380904	-279.570624	-37.223884	1	1	0
24	-30.5	0	0	30.5	0	0	275.820879	-377.082571	10.802433	278.401089	-376.899935	12.441993	1	1	0
24	-30.5	0	0	30.5	0	0	275.76603	-377.143977	10.786635	278.339329	-377.134926	12.466853	1	1	0
24	-30.5	0	0	30.5	0	0	275.802148	-377.050115	10.81358	278.244997	-377.110224	12.470152	1	1	0
24	-30.5	0	0	30.5	0	0	275.688636	-377.147	10.773318	278.29934	-376.980248	12.460795	1	1	0
24	-30.5	0	0	30.5	0	0	275.760777	-377.137515	10.787839	278.303943	-376.93633	12.449189	1	1	0
24	-30.5	0	0	30.5	0	0	275.911458	-376.983898	10.837144	278.357746	-376.984864	12.449415	1	1	0
24	-30.5	0	0	30.5	0	0	275.8858	-377.069126	10.810697	278.44048	-376.930546	12.439789	1	1	0
24	-30.5	0	0	30.5	0	0	275.810345	-377.089047	10.799989	278.405038	-377.042169	12.462202	1	1	0
24	-30.5	0	0	30.5	0	0	275.699245	-377.079761	10.772666	278.362833	-377.051813	12.459492	1	1	0
24	-30.5	0	0	30.5	0	0	275.555464	-377.317089	10.679455	278.208345	-377.138078	12.481957	1	1	0
24	-30.5	0	0	30.5	0	0	275.769478	-377.181795	10.773002	278.420598	-377.13315	12.460997	1	1	0
24	-30.5	0	0	30.5	0	0	275.804012	-377.130429	10.778351	278.400426	-377.160587	12.463865	1	1	0
24	-30.5	0	0	30.5	0	0	275.828207	-377.078707	10.804523	278.285552	-377.285146	12.4815	1	1	0
24	-30.5	0	0	30.5	0	0	275.70246	-377.236162	10.747437	278.332115	-377.208434	12.471618	1	1	0
24	-30.5	0	0	30.5	0	0	275.800136	-377.129334	10.790083	278.306044	-377.009339	12.458525	1	1	0
24	-30.5	0	0	30.5	0	0	275.884809	-377.10807	10.819005	278.337119	-376.799948	12.427308	1	1	0
24	-30.5	0	0	30.5	0	0	275.873214	-377.129018	10.814408	278.233473	-377.094461	12.464368	1	1	0
24	-30.5	0	0	30.5	0	0	275.813161	-377.116959	10.802866	278.275795	-377.097829	12.474077	1	1	0
24	-30.5	0	0	30.5	0	0	275.882228	-376.964319	10.863348	278.363666	-377.00329	12.459157	1	1	0
24	-30.5	0	0	30.5	0	0	275.951351	-376.92102	10.864953	278.357135	-376.8798	12.447721	1	1	0
24	-30.5	0	0	30.5	0	0	275.823306	-377.158058	10.779938	278.433682	-376.975598	12.446769	1	1	0
24	-30.5	0	0	30.5	0	0	275.733085	-377.247082	10.744896	278.376079	-376.920792	12.44083	1	1	0
24	-30.5	0	0	30.5	0	0	275.735509	-377.2078	10.742061	278.391874	-377.104973	12.460611	1	1	0
24	-30.5	0	0	30.5	0	0	275.760193	-377.195887	10.767882	278.305741	-376.938756	12.453956	1	1	0
24	-30.5	0	0	30.5	0	0	275.663056	-377.356714	10.701307	278.350237	-376.818272	12.441281	1	1	0
24	-30.5	0	0	30.5	0	0	275.745002	-377.209003	10.750811	278.373679	-377.036388	12.455087	1	1	0
24	-30.5	0	0	30.5	0	0	275.84319	-377.095954	10.821714	278.350836	-377.061157	12.470041	1	1	0
24	-30.5	0	0	30.5	0	0	275.861891	-377.077023	10.814018	278.181647	-377.052786	12.481187	1	1	0
24	-30.5	0	0	30.5	0	0	275.996726	-376.880838	10.897367	278.190066	-377.072697	12.48562	1	1	0
24	-30.5	0	0	30.5	0	0	275.930504	-376.959359	10.86859	278.21284	-377.183925	12.494766	1	1	0
24	-30.5	0	0	30.5	0	0	275.879179	-377.023919	10.826953	278.261724	-376.986175	12.463026	1	1	0
24	-30.5	0	0	30.5	0	0	275.806066	-377.17595	10.773778	278.214489	-377.153499	12.478363	1	1	0
24	-30.5	0	0	30.5	0	0	275.756267	-377.1775	10.780193	278.306673	-377.250259	12.488364	1	1	0
24	-30.5	0	0	30.5	0	0	275.884204	-377.073626	10.855189	278.16449	-377.090502	12.483443	1	1	0
24	-30.5	0	0	30.5	0	0	275.777079	-377.195404	10.769933	278.283327	-377.035077	12.466697	1	1	0
24	-30.5	0	0	30.5	0	0	275.712997	-377.269919	10.74499	278.262006	-377.123681	12.480522	1	1	0
24	-30.5	0	0	30.5	0	0	275.806812	-377.099436	10.802891	278.254546	-377.141857	12.486946	1	1	0
24	-30.5	0	0	30.5	0	0	275.778466	-377.121733	10.793601	278.428236	-377.000938	12.452624	1	1	0
24	-30.5	0	0	30.5	0	0	275.764107	-377.091617	10.797697	278.330452	-377.126436	12.470262	1	1	0
24	-30.5	0	0	30.5	0	0	275.834664	-377.099944	10.821703	278.305009	-377.188413	12.472079	1	1	0
24	-30.5	0	0	30.5	0	0	275.801887	-377.097292	10.815879	278.250827	-376.937903	12.454206	1	1	0
24	-30.5	0	0	30.5	0	0	275.675002	-377.209823	10.770789	278.48564	-377.062681	12.446814	1	1	0
24	-30.5	0	0	30.5	0	0	275.736325	-377.16294	10.79238	278.541902	-377.229306	12.457501	1	1	0
24	-30.5	0	0	30.5	0	0	275.671094	-377.168896	10.765447	278.421677	-377.118938	12.45546	1	1	0
24	-30.5	0	0	30.5	0	0	275.832838	-377.013062	10.838958	278.298303	-377.222268	12.475901	1	1	0
24	-30.5	0	0	30.5	0	0	275.83061	-377.090777	10.809171	278.3596	-377.395142	12.493369	1	1	0
24	-30.5	0	0	30.5	0	0	275.617785	-377.300235	10.720817	278.409475	-377.131762	12.464344	1	1	0
24	-30.5	0	0	30.5	0	0	275.797448	-377.13731	10.785559	278.408686	-376.987799	12.449036	1	1	0
24	-30.5	0	0	30.5	0	0	275.940902	-376.917289	10.888089	278.347435	-377.149385	12.466886	1	1	0
24	-30.5	0	0	30.5	0	0	275.656664	-377.159653	10.753964	278.334389	-377.035891	12.451123	1	1	0
24	-30.5	0	0	30.5	0	0	275.678197	-377.246163	10.728404	278.398779	-376.957956	12.440812	1	1	0
24	-30.5	0	0	30.5	0	0	275.837698	-377.075865	10.807846	278.396466	-377.08029	12.451745	1	1	0
24	-30.5	0	0	30.5	0	0	275.866884	-377.117893	10.795906	278.329945	-377.020475	12.45253	1	1	0
24	-30.5	0	0	30.5	0	0	275.797856	-377.139147	10.776144	278.2421	-376.989272	12.456616	1	1	0
24	-30.5	0	0	30.5	0	0	275.867581	-377.013699	10.842976	278.245786	-377.033784	12.4562	1	1	0
24	-30.5	0	0	30.5	0	0	275.835739	-377.112122	10.817206	278.331314	-377.142927	12.459748	1	1	0
24	-30.5	0	0	30.5	0	0	275.677121	-377.199673	10.755289	278.195062	-377.223963	12.475294	1	1	0
24	-30.5	0	0	30.5	0	0	275.759303	-377.144968	10.780468	278.270456	-377.119475	12.46735	1	1	0
24	-30.5	0	0	30.5	0	0	275.687189	-377.293996	10.728747	278.371917	-377.020994	12.450906	1	1	0
24	-30.5	0	0	30.5	0	0	275.740712	-377.145995	10.791047	278.352212	-377.113379	12.458832	1	1	0
24	-30.5	0	0	30.5	0	0	275.727187	-377.16488	10.790963	278.2649	-377.177434	12.469784	1	1	0
24	-30.5	0	0	30.5	0	0	275.696545	-377.251423	10.758772	278.37068	-377.190679	12.463397	1	1	0
24	-30.5	0	0	30.5	0	0	275.663488	-377.245656	10.746241	278.414331	-377.12287	12.454597	1	1	0
24	-30.5	0	0	30.5	0	0	275.659526	-377.233684	10.754036	278.329525	-377.097538	12.468227	1	1	0
24	-30.5	0	0	30.5	0	0	275.671732	-377.165352	10.753151	278.325856	-376.935904	12.454205	1	1	0
24	-30.5	0	0	30.5	0	0	275.818303	-377.037095	10.815272	278.312952	-376.950211	12.448227	1	1	0
24	-30.5	0	0	30.5	0	0	275.788585	-377.082232	10.820077	278.228168	-377.180889	12.471164	1	1	0
24	-30.5	0	0	30.5	0	0	275.794545	-377.088308	10.81586	278.268294	-377.129422	12.473319	1	1	0
24	-30.5	0	0	30.5	0	0	275.863051	-377.007961	10.842945	278.27116	-377.169821	12.475807	1	1	0
24	-30.5	0	0	30.5	0	0	275.689171	-377.053055	10.792427	278.281735	-377.216586	12.479752	1	1	0
24	-30.5	0	0	30.5	0	0	275.602124	-377.179052	10.743001	278.285361	-377.118792	12.461372	1	1	0
24	-30.5	0	0	30.5	0	0	275.75268	-377.186115	10.778433	278.342168	-377.383063	12.482054	1	1	0
24	-30.5	0	0	30.5	0	0	275.787053	-377.018182	10.838317	278.382916	-377.229658	12.468107	1	1	0
24	-30.5	0	0	30.5	0	0	275.666221	-377.210172	10.750642	278.445622	-376.927406	12.438111	1	1	0
24	-30.5	0	0	30.5	0	0	275.688844	-377.338497	10.724777	278.312874	-376.966883	12.451438	1	1	0
24	-30.5	0	0	30.5	0	0	275.75568	-377.188072	10.787008	278.360271	-377.119919	12.456433	1	1	0
24	-30.5	0	0	30.5	0	0	275.581304	-377.326702	10.71694	278.336971	-377.206827	12.465114	1	1	0
24	-30.5	0	0	30.5	0	0	275.650587	-377.259849	10.736586	278.285463	-377.22936	12.475601	1	1	0
24	-30.5	0	0	30.5	0	0	275.749597	-377.166082	10.784421	278.224996	-377.173087	12.476242	1	1	0
24	-30.5	0	0	30.5	0	0	275.920826	-376.911201	10.864767	278.274215	-377.115696	12.466481	1	1	0
24	-30.5	0	0	30.5	0	0	275.850747	-377.01836	10.837298	278.288673	-377.059699	12.456132	1	1	0
24	-30.5	0	0	30.5	0	0	275.675138	-377.18397	10.758025	278.350078	-377.159765	12.457426	1	1	0
24	-30.5	0	0	30.5	0	0	275.749459	-377.167442	10.767938	278.349329	-377.258722	12.47169	1	1	0
24	-30.5	0	0	30.5	0	0	275.751092	-377.148684	10.765465	278.292728	-377.257288	12.481938	1	1	0
24	-30.5	0	0	30.5	0	0	275.735444	-377.077343	10.801812	278.29816	-377.086062	12.469197	1	1	0
24	-30.5	0	0	30.5	0	0	275.785971	-377.073625	10.817601	278.218189	-377.053006	12.464015	1	1	0
24	-30.5	0	0	30.5	0	0	275.718255	-377.117965	10.793713	278.222342	-377.117805	12.475831	1	1	0
24	-30.5	0	0	30.5	0	0	275.713566	-377.158712	10.784788	278.264722	-377.106903	12.480002	1	1	0
24	-30.5	0	0	30.5	0	0	275.726054	-377.086017	10.798156	278.365925	-377.184453	12.47115	1	1	0
24	-30.5	0	0	30.5	0	0	275.705869	-377.088224	10.82079	278.360376	-377.065413	12.459755	1	1	0
24	-30.5	0	0	30.5	0	0	275.775333	-377.005108	10.836915	278.421434	-377.03693	12.452844	1	1	0
24	-30.5	0	0	30.5	0	0	275.830262	-376.967565	10.85074	278.417143	-377.160719	12.463385	1	1	0
24	-30.5	0	0	30.5	0	0	275.657312	-377.192685	10.756978	278.24547	-377.281644	12.49035	1	1	0
24	-30.5	0	0	30.5	0	0	275.7195	-377.068821	10.814885	278.227475	-376.953525	12.453832	1	1	0
24	-30.5	0	0	30.5	0	0	275.554775	-377.244133	10.738894	278.350385	-376.987547	12.447289	1	1	0
24	-30.5	0	0	30.5	0	0	275.636704	-377.246811	10.742106	278.290537	-377.074622	12.46563	1	1	0
24	-30.5	0	0	30.5	0	0	275.759315	-377.210525	10.790776	278.287096	-377.164315	12.477641	1	1	0
24	-30.5	0	0	30.5	0	0	275.641397	-377.248724	10.753996	278.268485	-377.352024	12.49472	1	1	0
24	-30.5	0	0	30.5	0	0	275.593768	-377.25526	10.745924	278.236025	-377.106627	12.479355	1	1	0
24	-30.5	0	0	30.5	0	0	275.708271	-377.269754	10.754622	278.240454	-377.105768	12.476914	1	1	0
24	-30.5	0	0	30.5	0	0	275.729465	-377.154843	10.785361	278.270079	-377.280027	12.485231	1	1	0
24	-30.5	0	0	30.5	0	0	275.848873	-376.994244	10.849791	278.300771	-377.188996	12.473846	1	1	0
24	-30.5	0	0	30.5	0	0	275.792217	-377.059248	10.812776	278.374264	-377.133077	12.455374	1	1	0
24	-30.5	0	0	30.5	0	0	275.708333	-377.171993	10.791107	278.46382	-377.173065	12.457371	1	1	0
24	-30.5	0	0	30.5	0	0	275.750877	-377.102821	10.823627	278.44823	-377.058192	12.455103	1	1	0
24	-30.5	0	0	30.5	0	0	275.71425	-377.107198	10.794214	278.335452	-376.918691	12.450562	1	1	0
24	-30.5	0	0	30.5	0	0	275.788919	-377.035943	10.824613	278.326337	-377.142235	12.473007	1	1	0
24	-30.5	0	0	30.5	0	0	275.737699	-377.171223	10.772192	278.323312	-377.249681	12.483825	1	1	0
24	-30.5	0	0	30.5	0	0	275.694883	-377.157755	10.778097	278.457278	-377.248973	12.463912	1	1	0
24	-30.5	0	0	30.5	0	0	275.758898	-377.131461	10.770976	278.489551	-377.044233	12.444818	1	1	0
24	-30.5	0	0	30.5	0	0	275.752559	-377.127067	10.758035	278.455332	-376.877284	12.435287	1	1	0
24	-30.5	0	0	30.5	0	0	275.847633	-376.995346	10.816422	278.365358	-377.02674	12.443792	1	1	0
24	-30.5	0	0	30.5	0	0	275.784825	-377.135931	10.777181	278.505409	-376.927689	12.42502	1	1	0
24	-30.5	0	0	30.5	0	0	275.616991	-377.230194	10.710675	278.371713	-376.980201	12.44265	1	1	0
24	-30.5	0	0	30.5	0	0	275.740724	-377.09967	10.767923	278.499085	-377.124953	12.446168	1	1	0
24	-30.5	0	0	30.5	0	0	275.810034	-377.087313	10.790263	278.44907	-377.044892	12.446363	1	1	0
24	-30.5	0	0	30.5	0	0	275.90274	-377.060086	10.805427	278.350228	-376.958165	12.450568	1	1	0
24	-30.5	0	0	30.5	0	0	275.940527	-376.89207	10.83919	278.449352	-376.93039	12.434236	1	1	0
24	-30.5	0	0	30.5	0	0	275.849338	-376.979753	10.797106	278.335645	-376.838435	12.442705	1	1	0
24	-30.5	0	0	30.5	0	0	275.765497	-377.039453	10.769657	278.351107	-376.859016	12.436028	1	1	0
24	-30.5	0	0	30.5	0	0	275.629261	-377.196199	10.691308	278.462192	-377.029332	12.436715	1	1	0
24	-30.5	0	0	30.5	0	0	275.781805	-377.033034	10.766241	278.419152	-376.96394	12.434334	1	1	0
24	-30.5	0	0	30.5	0	0	275.810249	-376.998564	10.782892	278.517839	-377.031624	12.431685	1	1	0
24	-30.5	0	0	30.5	0	0	275.766187	-376.928914	10.777567	278.499288	-376.763084	12.410609	1	1	0
24	-30.5	0	0	30.5	0	0	275.921531	-376.892067	10.814403	278.706517	-376.718347	12.35609	1	1	0
24	-30.5	0	0	30.5	0	0	276.205898	-376.872385	10.791901	279.056444	-376.461643	12.28933	1	1	0
24	-30.5	0	0	30.5	0	0	276.526696	-376.233989	10.858596	279.433927	-376.144152	12.333643	1	1	0
24	-30.5	0	0	30.5	0	0	277.508638	-375.392816	10.91415	280.227381	-375.785201	12.385267	1	1	0
24	-30.5	0	0	30.5	0	0	278.805913	-374.186295	10.95506	281.133055	-374.652247	12.243122	1	1	0
24	-30.5	0	0	30.5	0	0	280.299281	-373.222218	10.609147	282.781827	-373.541518	11.874719	1	1	0
24	-30.5	0	0	30.5	0	0	282.290541	-372.148435	9.996556	284.898714	-372.256561	11.247563	1	1	0
24	-30.5	0	0	30.5	0	0	284.368049	-370.807041	9.085533	286.811766	-371.113012	10.373737	1	1	0
24	-30.5	0	0	30.5	0	0	286.753727	-369.431697	7.936792	289.173912	-370.034662	9.185201	1	1	0
24	-30.5	0	0	30.5	0	0	289.347468	-368.073171	6.346216	291.769877	-368.501268	7.551756	1	1	0
24	-30.5	0	0	30.5	0	0	291.866639	-367.35707	4.170556	294.268581	-367.475497	5.408973	1	1	0
24	-30.5	0	0	30.5	0	0	294.346646	-366.745954	1.194009	296.769212	-367.518303	2.584701	1	1	0
24	-30.5	0	0	30.5	0	0	297.465936	-366.039713	-2.347594	299.521671	-367.663166	-1.01137	1	1	0
24	-30.5	0	0	30.5	0	0	300.33578	-366.18081	-6.799181	302.007959	-367.74683	-5.223411	1	1	0
24	-30.5	0	0	30.5	0	0	303.463282	-366.072017	-11.375559	305.392449	-366.839432	-9.81128	1	1	0
24	-30.5	0	0	30.5	0	0	306.349304	-365.810205	-15.893206	308.068041	-367.196444	-13.9192	1	1	0
24	-30.5	0	0	30.5	0	0	309.244332	-364.511655	-19.930645	310.694976	-366.709976	-17.733934	1	1	0
24	-30.5	0	0	30.5	0	0	311.661528	-362.461758	-24.155741	313.308529	-364.064258	-21.52982	1	1	0
24	-30.5	0	0	30.5	0	0	313.916451	-359.60373	-28.671526	315.196507	-361.480409	-24.692873	1	1	0
24	-30.5	0	0	30.5	0	0	316.44818	-356.0215	-33.61285	317.331942	-355.929528	-28.175602	1	1	0
24	-30.5	0	0	30.5	0	0	318.831882	-351.682068	-39.336684	319.300808	-350.567585	-31.428121	1	1	0
24	-30.5	0	0	30.5	0	0	321.407842	-346.908466	-45.440241	320.932037	-344.20439	-35.010729	0	1	0
24	-30.5	0	0	30.5	0	0	323.773224	-342.132877	-52.113269	322.20889	-338.669171	-38.535467	0	1	0
